,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Bsmt Total SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Yr Sold,Sale Type,SalePrice,Conditions,BsmtFin SF,Bsmt Total Baths,Total Baths,Fireplaces*Fireplace Quality ,Mo/Yr Sold,Overall Quality Score,Exterior Covering,Exterior Quality Score,BsmtFin Quality Score,Larger Gr Liv Area,Over 50%Fin Bsmt,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,GrnHill,IDOTRR,Landmrk,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker
37,21,20,RL,105.0,11751,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,CBlock,Gd,TA,No,705.0,0.0,1139.0,1844.0,GasA,Ex,Y,SBrkr,1844,0,0,1844,2,0,3,1,TA,7,Typ,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,0,122,0,0,0,0,NP,3,None,0,2010,COD,190000,"Norm,Norm",705.0,0.0,2,TA,1-2010,36,Plywood&Plywood,9,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,1873,20,RL,80.0,9600,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,CBlock,TA,TA,No,916.0,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242,0,0,1242,1,1,3,1,TA,6,Typ,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2007,WD ,175500,"Norm,Norm",916.0,0.0,2,TA,9-2007,42,HdBoard&HdBoard,9,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,2125,20,RL,60.0,8428,Pave,No Access,IR2,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,Gd,No,420.0,0.0,570.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,3,1,TA,5,Typ,Detchd,1995.0,Unf,1.0,384.0,TA,TA,Y,256,0,0,0,0,0,NP,0,None,0,2007,WD ,146000,"Norm,Norm",420.0,1.0,1,,7-2007,35,VinylSd&VinylSd,12,6,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1489,20,RL,75.0,9937,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,TA,TA,No,830.0,290.0,136.0,1256.0,GasA,Gd,Y,SBrkr,1256,0,0,1256,1,1,3,1,TA,6,Typ,Attchd,1965.0,Fin,1.0,276.0,TA,TA,Y,736,68,0,0,0,0,NP,0,None,0,2008,WD ,147500,"Norm,Norm",1120.0,1.0,2,,6-2008,30,HdBoard&HdBoard,12,8,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2383,20,RL,107.0,13891,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Ex,Gd,Gd,1386.0,0.0,690.0,2076.0,GasA,Ex,Y,SBrkr,2076,0,0,2076,2,1,2,1,Ex,7,Typ,Attchd,2006.0,Fin,3.0,850.0,TA,TA,Y,216,229,0,0,0,0,NP,0,None,0,2006,New,465000,"Norm,Norm",1386.0,1.0,3,Gd,9-2006,50,VinylSd&VinylSd,15,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,983,85,RL,0.0,9101,Pave,No Access,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,PConc,Gd,TA,Av,1097.0,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,1,Gd,4,Typ,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,NP,0,None,0,2009,WD ,165500,"Norm,Norm",1097.0,1.0,1,TA,7-2009,30,Plywood&Plywood,12,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1325,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,BrkTil,TA,TA,No,0.0,0.0,1050.0,1050.0,GasA,Ex,N,FuseF,1050,745,0,1795,2,0,4,1,TA,7,Typ,Attchd,1954.0,Unf,1.0,352.0,Fa,TA,Y,0,0,0,0,0,0,NP,0,None,0,2008,WD ,131500,"Norm,Norm",0.0,0.0,2,,11-2008,25,MetalSd&MetalSd,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,1378,20,RL,70.0,11200,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,CBlock,TA,TA,No,906.0,0.0,134.0,1040.0,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,3,1,TA,5,Typ,Detchd,1965.0,Unf,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2008,WD ,129500,"Norm,Norm",906.0,1.0,1,,2-2008,25,HdBoard&HdBoard,9,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,1537,70,RL,100.0,9670,Pave,No Access,IR1,HLS,AllPub,Inside,Mod,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,PConc,TA,Fa,No,210.0,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983,890,0,1873,1,1,4,1,TA,9,Typ,Detchd,1935.0,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,NP,0,None,0,2008,WD ,257076,"Norm,Norm",210.0,0.0,2,GdGd,6-2008,48,BrkFace&Stucco,9,2,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,905,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,TA,No,408.0,420.0,156.0,984.0,GasA,Ex,Y,SBrkr,984,620,0,1604,2,0,3,1,TA,6,Min2,Detchd,1977.0,Unf,2.0,660.0,TA,TA,Y,0,68,0,0,0,0,NP,0,None,0,2009,WD ,117000,"Norm,Norm",828.0,0.0,2,,7-2009,25,Wd Sdng&Wd Sdng,9,8,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1532,70,RL,60.0,7200,Pave,No Access,Reg,HLS,AllPub,Inside,Mod,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,BrkTil,Gd,TA,No,0.0,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,1502,1,1,3,1,TA,6,Typ,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,NP,3,None,0,2008,WD ,149000,"Norm,Norm",0.0,0.0,2,Gd,2-2008,42,Stucco&Wd Shng,6,1,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,132,20,RL,80.0,9920,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,CBlock,TA,TA,No,354.0,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063,0,0,1063,1,0,3,1,TA,6,Typ,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,NP,3,None,0,2010,WD ,128000,"Norm,Norm",644.0,1.0,1,,2-2010,25,HdBoard&HdBoard,9,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,1078,160,RL,36.0,2448,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,PConc,Gd,TA,No,0.0,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,1626,2,1,2,1,Gd,6,Typ,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,NP,0,None,0,2008,WD ,155000,"Norm,Norm",0.0,0.0,3,,10-2008,35,VinylSd&Wd Shng,12,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,2511,160,FV,0.0,2998,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,PConc,Gd,TA,No,353.0,0.0,403.0,756.0,GasA,Ex,Y,SBrkr,768,756,0,1524,2,1,2,1,Gd,4,Typ,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,NP,0,None,0,2006,WD ,166000,"Norm,Norm",353.0,0.0,3,,6-2006,30,MetalSd&MetalSd,12,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,912,50,RL,65.0,7804,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,BrkTil,TA,TA,No,622.0,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328,653,0,1981,2,0,4,1,Gd,7,Min2,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,NP,3,None,0,2009,WD ,135000,"Norm,Norm",622.0,1.0,2,TATA,12-2009,12,WdShing&Plywood,9,4,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,2351,60,RL,80.0,16692,Pave,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,CBlock,Gd,TA,No,790.0,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,1392,1392,0,2784,3,1,5,1,Gd,12,Typ,Attchd,1978.0,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,519,Fa,3,TenC,2000,2006,WD ,250000,"RRAn,Norm",1259.0,1.0,4,TATA,7-2006,35,Plywood&Plywood,9,8,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,330,160,RM,21.0,1476,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,TA,TA,No,176.0,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,1,1,3,1,TA,5,Typ,NG,0.0,NG,0.0,0.0,NG,NG,Y,200,26,0,0,0,0,NP,0,None,0,2010,WD ,76000,"Norm,Norm",176.0,0.0,2,,3-2010,28,CemntBd&CmentBd,9,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2586,20,RL,75.0,10170,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,CBlock,TA,TA,No,0.0,0.0,216.0,216.0,GasA,TA,Y,SBrkr,1575,0,0,1575,1,1,2,1,Gd,5,Typ,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2006,WD ,155000,"Norm,Norm",0.0,0.0,2,Gd,6-2006,36,Wd Sdng&Wd Sdng,9,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,224,60,RL,80.0,9364,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,CBlock,TA,TA,No,371.0,0.0,292.0,663.0,GasA,TA,Y,SBrkr,663,689,0,1352,1,1,4,1,TA,7,Typ,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,NP,3,None,0,2010,WD ,158000,"Norm,Norm",371.0,0.0,2,,3-2010,42,HdBoard&HdBoard,9,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,98,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,Gd,TA,No,368.0,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,2,1,2,1,Gd,4,Typ,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,NP,0,None,0,2010,WD ,149500,"Norm,Norm",410.0,1.0,3,,2-2010,35,MetalSd&MetalSd,12,30,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,2565,20,RL,82.0,9888,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,TA,TA,No,486.0,0.0,450.0,936.0,GasA,TA,Y,FuseA,936,0,0,936,1,0,2,1,TA,5,Typ,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,NP,3,None,0,2006,WD ,121000,"Norm,Norm",486.0,0.0,1,,3-2006,30,MetalSd&MetalSd,12,4,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,1934,20,RL,68.0,7942,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,TA,No,85.0,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0,1040,1,0,3,1,TA,6,Typ,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,NP,3,None,0,2007,WD ,136000,"Norm,Norm",1040.0,1.0,1,,6-2007,42,Wd Sdng&Wd Sdng,9,15,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,997,60,RL,0.0,15038,Pave,No Access,IR2,Lvl,AllPub,Corner,Gtl,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,Gd,TA,No,138.0,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,916,720,0,1636,2,1,3,1,TA,7,Typ,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,NP,0,None,0,2008,WD ,173000,"Norm,Norm",138.0,0.0,3,TA,11-2008,30,HdBoard&HdBoard,9,3,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,64,60,RL,92.0,11764,Pave,No Access,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,PConc,Gd,TA,No,524.0,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,2,1,4,1,Gd,9,Typ,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,NP,0,None,0,2010,WD ,290000,"Norm,Norm",524.0,0.0,3,Gd,4-2010,56,VinylSd&VinylSd,12,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,1799,60,FV,75.0,9000,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,Gd,TA,Av,64.0,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,2,1,4,1,Ex,11,Typ,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,NP,0,None,0,2007,New,303477,"Norm,Norm",64.0,0.0,3,Gd,8-2007,40,CemntBd&CmentBd,12,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,230,20,RL,0.0,20062,Pave,No Access,IR1,Low,AllPub,Inside,Mod,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,TA,Gd,1092.0,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,1483,0,0,1483,1,1,1,1,TA,4,Typ,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,NP,0,None,0,2010,WD ,270000,"Norm,Norm",1092.0,1.0,2,TATA,4-2010,49,Wd Sdng&Wd Sdng,16,5,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1295,50,RM,81.0,7308,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,BrkTil,TA,TA,No,360.0,0.0,576.0,936.0,GasA,Gd,N,FuseA,960,780,0,1740,1,0,2,1,Ex,6,Typ,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,NP,0,None,0,2008,WD ,122250,"Artery,Norm",360.0,0.0,1,Gd,6-2008,25,WdShing&Wd Shng,4,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,638,20,RL,70.0,8750,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,CBlock,TA,TA,No,172.0,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0,1382,1,0,3,1,Gd,6,Typ,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,NP,2,None,0,2009,WD ,153000,"Norm,Norm",655.0,1.0,1,,7-2009,25,AsbShng&AsbShng,9,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2278,20,RL,70.0,8402,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,TA,No,206.0,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,1,0,3,1,TA,6,Typ,NG,0.0,NG,0.0,0.0,NG,NG,Y,0,30,0,0,0,0,NP,0,None,0,2007,New,147000,"Feedr,Norm",206.0,0.0,1,,12-2007,25,VinylSd&VinylSd,9,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2202,70,RL,63.0,4000,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Gd,TA,No,246.0,0.0,285.0,531.0,GasA,TA,Y,SBrkr,567,531,0,1098,1,0,2,1,TA,5,Typ,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,NP,3,None,0,2007,WD ,148500,"Norm,Norm",246.0,1.0,1,Gd,6-2007,56,Wd Sdng&Wd Sdng,9,6,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2833,160,RM,32.0,3363,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,PConc,Gd,TA,No,0.0,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,976,732,0,1708,2,0,3,1,Gd,7,Maj1,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,NP,0,None,0,2006,WD ,130000,"Norm,Norm",0.0,0.0,2,,4-2006,35,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1707,20,RL,94.0,13615,Pave,No Access,IR1,HLS,AllPub,Corner,Mod,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,PConc,Ex,TA,Gd,0.0,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,2,1,3,1,Ex,7,Typ,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,NP,0,None,0,2007,WD ,372000,"Norm,Norm",0.0,0.0,3,Gd,6-2007,45,MetalSd&MetalSd,15,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,2428,120,RL,43.0,3013,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,PConc,Gd,TA,Gd,16.0,0.0,1346.0,1362.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,2,0,2,1,Gd,6,Typ,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,NP,0,None,0,2006,WD ,213490,"Norm,Norm",16.0,0.0,2,Gd,4-2006,35,VinylSd&VinylSd,12,6,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,242,20,RL,44.0,17485,Pave,No Access,IR2,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,PConc,Gd,TA,Gd,1346.0,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,1508,0,0,1508,1,0,1,1,Gd,5,Typ,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,NP,0,None,0,2010,Con,308030,"Norm,Norm",1346.0,1.0,1,TATA,1-2010,35,VinylSd&VinylSd,12,6,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1564,20,RL,0.0,23730,Pave,No Access,IR2,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,PConc,Ex,TA,Mn,700.0,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032,0,0,2032,3,0,3,1,Gd,7,Typ,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,NP,0,None,0,2008,WD ,300000,"Norm,Norm",700.0,1.0,3,,9-2008,35,MetalSd&MetalSd,12,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2613,20,RL,79.0,8910,Pave,No Access,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,TA,TA,Mn,655.0,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,1194,0,0,1194,1,0,3,1,TA,6,Typ,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,NP,0,None,0,2006,WD ,159500,"Norm,Norm",655.0,1.0,1,Fa,7-2006,36,BrkFace&BrkFace,9,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,2832,160,RM,24.0,2522,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,PConc,Gd,TA,No,0.0,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,2,0,3,1,Gd,7,Maj1,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,NP,0,None,0,2006,WD ,137500,"Norm,Norm",0.0,0.0,2,,4-2006,35,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2459,20,RL,73.0,8688,Pave,No Access,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,PConc,Gd,TA,Av,0.0,0.0,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,2,0,3,1,Gd,7,Typ,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,NP,0,None,0,2006,WD ,232000,"Norm,Norm",0.0,0.0,2,,4-2006,35,VinylSd&VinylSd,12,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,1360,30,RM,0.0,6291,Grvl,No Access,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,BrkTil,TA,TA,No,0.0,0.0,768.0,768.0,GasA,TA,Y,SBrkr,768,0,0,768,1,0,1,1,TA,4,Typ,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,NP,0,None,0,2008,WD ,93850,"RRNe,Norm",0.0,0.0,1,,7-2008,36,Stucco&Wd Shng,16,1,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
